from,to
1240,4122
1240,413
1240,487
1240,336
1240,4591
1240,1128
1240,381
1240,5869
1240,2919
1240,3272
1240,2735
1240,36
1240,39
1240,3146
1240,1626
1240,1022
1240,5279
1240,2052
1240,3392
1240,5414
1240,5568
1240,1491
1240,5466
1240,5451
1240,2047
1240,3097
1240,610
1240,3577
1240,1540
1240,80
1240,2355
1240,3060
1240,3940
1240,1966
1240,2402
1240,3156
1240,3656
1240,2745
1240,2912
1240,1231
1240,3248
1240,3110
1240,3344
1240,2851
1240,355
1240,12
1240,6115
1240,4615
1240,3363
1240,4259
1240,2344
1240,5214
1240,1906
1240,2368
1240,718
1240,2622
1240,4670
1240,3336
1240,5574
1240,1649
393,4277
4233,3371
5602,4788
5602,4976
4160,1032
4160,2247
4160,788
4160,1860
4160,3599
4160,744
1259,2179
34,3519
34,2057
3742,2822
2140,3654
2140,2183
4333,4000
2401,4192
1033,1883
1033,5588
1033,5711
1033,2474
1033,4631
1033,2445
1033,3982
1033,312
1033,1583
1033,2500
1033,5110
1033,5635
1033,2191
1033,4805
1033,1228
1033,4960
1033,3169
3128,725
3128,5711
3128,359
3128,1461
3128,6038
3128,5860
3128,2500
3128,519
3128,5377
3128,1514
3128,5264
3128,153
3128,4457
3128,1781
325,4000
3978,5076
3978,5223
1876,3371
3032,5751
3032,5977
3032,1638
3032,2584
3032,5823
3032,5342
3032,5402
3032,4567
1673,4788
1673,3828
1673,5850
2144,15
544,3769
338,3769
6125,5174
5366,871
2534,5750
5443,5986
5389,3085
4653,3653
5359,1397
3031,550
2333,2822
